match_id
NA1_5258899628
NA1_5258879981
NA1_5258142681
NA1_5257919839
NA1_5257892357
NA1_5257866500
NA1_5257844418
NA1_5257816452
NA1_5257789726
NA1_5257762669
NA1_5260428018
NA1_5259016485
NA1_5257648290
NA1_5256836371
NA1_5256820840
NA1_5255708317
NA1_5255689469
NA1_5252661297
NA1_5250773587
NA1_5257892092
NA1_5257865213
NA1_5257304612
NA1_5256743666
NA1_5252685440
NA1_5250568398
NA1_5250289577
NA1_5250244954
NA1_5249975873
NA1_5249898614
NA1_5258498904
NA1_5258332747
NA1_5257462077
NA1_5257456121
NA1_5256233159
NA1_5256201421
NA1_5256167264
NA1_5260498204
NA1_5260478292
NA1_5258437979
NA1_5257467847
NA1_5257452257
NA1_5257436154
NA1_5257416850
NA1_5257386517
NA1_5257366984
NA1_5257324347
NA1_5260870044
NA1_5260802332
NA1_5260075805
NA1_5260029153
NA1_5259746254
NA1_5259410833
NA1_5259379070
NA1_5259343273
NA1_5259308320
NA1_5258996440
NA1_5258727900
NA1_5258698910
NA1_5258669355
NA1_5258652802
NA1_5258622816
NA1_5258589718
NA1_5258551233
NA1_5258511850
NA1_5258460672
NA1_5258399621
NA1_5260539811
NA1_5260502821
NA1_5259858214
NA1_5258946695
NA1_5258243678
NA1_5258175770
NA1_5258085789
NA1_5258066040
NA1_5257418314
NA1_5260884095
NA1_5260833403
NA1_5260813267
NA1_5260786595
NA1_5260765893
NA1_5260748256
NA1_5260582803
NA1_5260539284
NA1_5260475757
NA1_5260415071
NA1_5260139290
NA1_5259810392
NA1_5259419981
NA1_5259405711
NA1_5259391902
NA1_5258984320
NA1_5257945658
NA1_5257935419
NA1_5257605051
NA1_5257563475
NA1_5258733615
NA1_5258728030
NA1_5258718063
NA1_5258698966
NA1_5258542346
NA1_5257492289
NA1_5257487441
NA1_5257486745
NA1_5257482735
NA1_5257476878
NA1_5260791365
NA1_5260757774
NA1_5260729496
NA1_5260704718
NA1_5260679616
NA1_5260657304
NA1_5260637116
NA1_5260619331
NA1_5260883756
NA1_5260857610
NA1_5260587559
NA1_5260554069
NA1_5260519685
NA1_5259720208
NA1_5259700385
NA1_5259671370
NA1_5259428225
NA1_5260285710
NA1_5260002414
NA1_5259625366
NA1_5259606988
NA1_5259587175
NA1_5259557936
NA1_5259282938
NA1_5259078348
NA1_5259050905
NA1_5259015078
NA1_5260067316
NA1_5260054001
NA1_5260032065
NA1_5260005419
NA1_5259986582
NA1_5259958564
NA1_5259697234
NA1_5259682445
NA1_5259333035
NA1_5259318880
NA1_5260158888
NA1_5260099678
NA1_5260040733
NA1_5259807826
NA1_5257641696
NA1_5257631567
NA1_5257444807
NA1_5257426825
NA1_5257175493
NA1_5257162492
NA1_5253814966
NA1_5253793628
NA1_5253483221
NA1_5253451014
NA1_5253400248
NA1_5252826627
NA1_5252791224
NA1_5252612495
NA1_5252122089
NA1_5252095597
NA1_5260874068
NA1_5260843916
NA1_5260451649
NA1_5260172400
NA1_5260148704
NA1_5260119584
NA1_5259896259
NA1_5259774674
NA1_5259344626
NA1_5259326876
NA1_5258567919
NA1_5257908748
NA1_5257374302
NA1_5256765170
NA1_5256174039
NA1_5255666329
NA1_5255046242
NA1_5254577464
NA1_5260822074
NA1_5260763546
NA1_5260727031
NA1_5260223400
NA1_5260179673
NA1_5260054178
NA1_5259273904
NA1_5259760201
NA1_5259717053
NA1_5259685676
NA1_5259421523
NA1_5259385594
NA1_5259257817
NA1_5259213407
NA1_5255744336
NA1_5255730232
NA1_5255706580
NA1_5255684316
NA1_5255656069
NA1_5255615086
NA1_5255581679
NA1_5255212559
NA1_5255199691
NA1_5254699288
NA1_5260810913
NA1_5260775455
NA1_5260737466
NA1_5260708690
NA1_5260685366
NA1_5259945370
NA1_5259916996
NA1_5259889583
NA1_5259852033
NA1_5259827888
NA1_5260466485
NA1_5260430373
NA1_5260415490
NA1_5260400624
NA1_5259905558
NA1_5259795949
NA1_5258861004
NA1_5258734761
NA1_5258715932
NA1_5256972662
NA1_5260120812
NA1_5259941169
NA1_5259013932
NA1_5259621348
NA1_5259600879
NA1_5258969583
NA1_5258914456
NA1_5260753132
NA1_5259449372
NA1_5259283095
NA1_5258514070
NA1_5257198652
NA1_5257171114
NA1_5256805992
NA1_5256145346
NA1_5259292565
NA1_5259247527
NA1_5258447668
NA1_5257828097
NA1_5257792102
NA1_5257344209
NA1_5257315401
NA1_5257290498
NA1_5256790315
NA1_5260462865
NA1_5260147534
NA1_5260015244
NA1_5259390319
NA1_5260857876
NA1_5260710065
NA1_5260664537
NA1_5260046785
NA1_5260006050
NA1_5259966570
NA1_5259152787
NA1_5260810113
NA1_5259978119
NA1_5259827843
NA1_5259652120
NA1_5259628116
NA1_5259589509
NA1_5260628214
NA1_5260569925
NA1_5260541256
NA1_5260507603
NA1_5260469291
NA1_5259711137
NA1_5259301986
NA1_5259258473
NA1_5258972389
NA1_5260712988
NA1_5260688409
NA1_5260664602
NA1_5260647971
NA1_5260611316
NA1_5260548985
NA1_5259990653
NA1_5259964940
NA1_5259942344
NA1_5259917703
NA1_5260176748
NA1_5260064565
NA1_5259886460
NA1_5259743477
NA1_5259713376
NA1_5259465597
NA1_5259452864
NA1_5259428536
NA1_5259086587
NA1_5255125450
NA1_5255098299
NA1_5254636827
NA1_5254611713
NA1_5253034749
NA1_5253011577
NA1_5252991553
NA1_5252975997
NA1_5260048673
NA1_5260023086
NA1_5259876575
NA1_5259798353
NA1_5260362815
NA1_5259753361
NA1_5259737738
NA1_5259070876
NA1_5258803931
NA1_5258585790
NA1_5260671550
NA1_5260158389
NA1_5260151849
NA1_5260133323
NA1_5258930193
NA1_5258909124
NA1_5257145872
NA1_5257124196
NA1_5257109294
NA1_5256757700
NA1_5256728625
NA1_5256277168
NA1_5256249421
NA1_5258678372
NA1_5258639531
NA1_5258621761
NA1_5258038809
NA1_5258017600
